IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
152.67.130.116,443,443,true,FRA,Europe,Frankfurt,176,7.15
138.2.14.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,169,7.14
150.230.109.138,2095,2095,false,SIN,Asia Pacific,Singapore,161,7.14
150.230.217.63,2087,2087,true,LAX,North America,Los Angeles,236,7.13
132.145.112.168,8080,8080,false,SIN,Asia Pacific,Singapore,208,7.13
158.101.144.34,80,80,false,NRT,Asia Pacific,Tokyo,126,7.13
164.152.26.70,2086,443,true,ORD,North America,Chicago,214,7.13
141.147.160.221,8880,8880,false,NRT,Asia Pacific,Tokyo,76,7.12
132.145.125.165,8443,8443,true,NRT,Asia Pacific,Tokyo,73,7.12
150.230.105.53,2082,2082,false,LAX,North America,Los Angeles,186,7.12
141.147.178.202,2096,2096,true,HKG,Asia Pacific,Hong Kong,146,7.11
141.148.246.20,443,443,true,FRA,Europe,Frankfurt,174,7.11
140.238.62.12,8443,8443,true,SIN,Asia Pacific,Singapore,163,7.11
132.145.117.216,2086,2086,false,SIN,Asia Pacific,Singapore,151,7.11
158.101.95.113,2053,2053,true,SIN,Asia Pacific,Singapore,211,7.11
150.230.214.218,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,7.10
138.3.214.43,80,80,false,LAX,North America,Los Angeles,228,7.10
140.238.61.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,172,7.10
138.2.31.68,2052,2052,false,HKG,Asia Pacific,Hong Kong,131,7.09
151.145.65.8,2086,2086,false,NRT,Asia Pacific,Tokyo,123,7.09
150.230.205.56,2087,2087,true,LAX,North America,Los Angeles,181,7.09
131.186.34.244,2087,2087,true,LAX,North America,Los Angeles,230,7.09
141.147.191.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,147,7.09
158.101.158.251,2053,2053,true,HKG,Asia Pacific,Hong Kong,168,7.08
158.101.155.115,2095,2095,false,SIN,Asia Pacific,Singapore,157,7.08
132.145.112.168,2083,2083,true,SIN,Asia Pacific,Singapore,157,7.08
131.186.61.45,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,7.07
150.230.101.13,2052,2052,false,SIN,Asia Pacific,Singapore,162,7.07
140.238.54.164,80,80,false,NRT,Asia Pacific,Tokyo,130,7.07
151.145.74.56,8880,8880,false,LAX,North America,Los Angeles,186,7.07
140.238.52.141,2095,2095,false,LAX,North America,Los Angeles,187,7.05
158.101.150.74,8880,8880,false,SIN,Asia Pacific,Singapore,151,7.05
151.145.71.127,2083,2083,true,LAX,North America,Los Angeles,181,7.05
143.47.250.251,443,443,true,FRA,Europe,Frankfurt,175,7.05
131.186.45.88,2083,2083,true,NRT,Asia Pacific,Tokyo,169,7.04
89.168.73.7,443,443,true,FRA,Europe,Frankfurt,153,7.04
132.145.112.247,80,80,false,SIN,Asia Pacific,Singapore,146,7.04
140.238.51.89,8443,8443,true,SIN,Asia Pacific,Singapore,159,7.04
131.186.59.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,131,7.03
143.47.230.130,443,443,true,FRA,Europe,Frankfurt,208,7.03
151.145.70.28,2095,2095,false,NRT,Asia Pacific,Tokyo,74,7.03
130.162.190.141,443,443,true,FRA,Europe,Frankfurt,195,7.03
141.147.31.249,443,443,true,AMS,Europe,Amsterdam,183,7.03
140.238.38.245,2087,2087,true,NRT,Asia Pacific,Tokyo,89,7.02
132.145.125.165,2087,2087,true,NRT,Asia Pacific,Tokyo,154,7.02
138.2.24.114,2053,2053,true,SIN,Asia Pacific,Singapore,213,7.02
132.145.127.51,2096,2096,true,SIN,Asia Pacific,Singapore,167,7.01
150.230.217.63,80,80,false,SIN,Asia Pacific,Singapore,148,7.01
129.159.193.44,443,443,true,FRA,Europe,Frankfurt,152,6.99
168.138.196.164,8080,8080,false,HKG,Asia Pacific,Hong Kong,130,6.99
151.145.71.40,8443,8443,true,NRT,Asia Pacific,Tokyo,92,6.99
131.186.62.26,2082,2082,false,LAX,North America,Los Angeles,183,6.98
132.145.123.143,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,6.98
150.230.213.95,2052,2052,false,LAX,North America,Los Angeles,240,6.98
150.230.208.113,2087,2087,true,LAX,North America,Los Angeles,180,6.97
168.138.207.64,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,6.97
168.138.206.236,2082,2082,false,HKG,Asia Pacific,Hong Kong,141,6.97
168.138.212.175,80,80,false,HKG,Asia Pacific,Hong Kong,146,6.96
132.145.121.247,8880,8880,false,HKG,Asia Pacific,Hong Kong,194,6.96
140.238.44.27,443,443,true,NRT,Asia Pacific,Tokyo,120,6.95
140.238.54.164,2095,2095,false,NRT,Asia Pacific,Tokyo,76,6.95
132.145.123.143,8880,8880,false,LAX,North America,Los Angeles,233,6.95
131.186.41.255,2082,2082,false,LAX,North America,Los Angeles,226,6.94
138.3.215.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,185,6.93
131.186.47.223,2053,2053,true,HKG,Asia Pacific,Hong Kong,169,6.93
131.186.37.69,2083,2083,true,NRT,Asia Pacific,Tokyo,91,6.93
132.226.5.21,2053,2053,true,HKG,Asia Pacific,Hong Kong,158,6.93
141.147.178.115,2096,2096,true,NRT,Asia Pacific,Tokyo,127,6.92
140.83.35.172,2096,2096,true,NRT,Asia Pacific,Tokyo,128,6.92
132.145.120.182,2086,2086,false,LAX,North America,Los Angeles,190,6.92
131.186.43.207,2083,2083,true,LAX,North America,Los Angeles,214,6.91
130.61.107.238,8443,443,true,FRA,Europe,Frankfurt,169,6.91
131.186.37.191,8443,8443,true,SIN,Asia Pacific,Singapore,160,6.91
138.2.13.200,2083,2083,true,HKG,Asia Pacific,Hong Kong,241,6.90
168.138.211.131,80,80,false,SIN,Asia Pacific,Singapore,200,6.90
138.2.14.209,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,6.90
138.3.211.101,2083,2083,true,LAX,North America,Los Angeles,206,6.90
132.145.121.34,2087,2087,true,SIN,Asia Pacific,Singapore,170,6.89
150.230.208.83,8880,8880,false,HKG,Asia Pacific,Hong Kong,188,6.89
132.145.123.112,8080,8080,false,LAX,North America,Los Angeles,181,6.89
158.101.95.113,2052,2052,false,SIN,Asia Pacific,Singapore,211,6.89
140.238.38.245,80,80,false,NRT,Asia Pacific,Tokyo,121,6.88
158.101.89.33,80,80,false,HKG,Asia Pacific,Hong Kong,143,6.88
158.101.154.70,2095,2095,false,LAX,North America,Los Angeles,229,6.87
143.47.187.140,443,443,true,FRA,Europe,Frankfurt,176,6.87
168.138.200.159,8080,8080,false,HKG,Asia Pacific,Hong Kong,144,6.87
140.83.35.172,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,6.86
138.2.6.15,2087,2087,true,SIN,Asia Pacific,Singapore,253,6.86
168.138.211.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,169,6.86
140.238.52.141,2096,2096,true,HKG,Asia Pacific,Hong Kong,157,6.85
150.230.107.197,8080,8080,false,SIN,Asia Pacific,Singapore,147,6.85
150.230.200.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,144,6.85
140.238.41.167,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,6.84
132.145.121.242,2087,2087,true,HKG,Asia Pacific,Hong Kong,145,6.84
138.2.14.209,2087,2087,true,HKG,Asia Pacific,Hong Kong,156,6.84
132.226.5.21,2052,2052,false,SIN,Asia Pacific,Singapore,205,6.84
158.101.155.158,2053,2053,true,HKG,Asia Pacific,Hong Kong,226,6.83
158.101.150.126,2086,2086,false,HKG,Asia Pacific,Hong Kong,148,6.83
150.230.202.132,2083,2083,true,SIN,Asia Pacific,Singapore,204,6.83
158.101.155.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,223,6.82
168.138.206.68,2083,2083,true,HKG,Asia Pacific,Hong Kong,212,6.82
150.230.199.118,2082,2082,false,LAX,North America,Los Angeles,190,6.82
138.2.20.230,2083,2083,true,SIN,Asia Pacific,Singapore,270,6.82
150.230.221.219,2096,2096,true,NRT,Asia Pacific,Tokyo,135,6.82
132.145.126.204,2083,2083,true,NRT,Asia Pacific,Tokyo,78,6.82
150.230.219.83,8880,8880,false,NRT,Asia Pacific,Tokyo,81,6.81
143.47.239.81,443,443,true,FRA,Europe,Frankfurt,215,6.81
140.238.54.182,8443,8443,true,LAX,North America,Los Angeles,217,6.81
158.101.150.126,2082,2082,false,SIN,Asia Pacific,Singapore,205,6.80
150.230.196.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,6.80
144.24.173.250,2053,443,true,FRA,Europe,Frankfurt,188,6.79
129.146.131.3,80,80,false,LAX,North America,Los Angeles,201,6.79
140.238.58.42,2096,2096,true,SIN,Asia Pacific,Singapore,238,6.79
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,133,6.79
132.226.5.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,189,6.78
143.47.254.152,443,443,true,FRA,Europe,Frankfurt,186,6.78
138.2.29.250,2087,2087,true,NRT,Asia Pacific,Tokyo,122,6.78
132.145.112.247,2096,2096,true,LAX,North America,Los Angeles,190,6.77
138.2.14.248,2095,2095,false,HKG,Asia Pacific,Hong Kong,135,6.77
132.145.124.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,184,6.77
150.230.216.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,6.76
168.138.212.74,2082,2082,false,SIN,Asia Pacific,Singapore,197,6.76
158.101.152.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,143,6.76
158.101.145.246,80,80,false,LAX,North America,Los Angeles,180,6.76
158.101.137.74,2052,2052,false,SIN,Asia Pacific,Singapore,161,6.75
168.138.208.17,2087,2087,true,NRT,Asia Pacific,Tokyo,146,6.75
168.138.212.184,8880,8880,false,NRT,Asia Pacific,Tokyo,78,6.75
141.147.181.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,6.75
140.238.52.141,2052,2052,false,SIN,Asia Pacific,Singapore,149,6.75
150.230.221.114,2053,2053,true,SIN,Asia Pacific,Singapore,192,6.74
143.47.242.115,443,443,true,FRA,Europe,Frankfurt,178,6.74
150.230.216.117,2083,2083,true,NRT,Asia Pacific,Tokyo,75,6.73
168.138.200.159,2096,2096,true,HKG,Asia Pacific,Hong Kong,221,6.73
132.145.113.148,2096,2096,true,LAX,North America,Los Angeles,294,6.73
150.230.217.63,8880,8880,false,LAX,North America,Los Angeles,185,6.72
168.138.211.217,2096,2096,true,NRT,Asia Pacific,Tokyo,123,6.72
158.101.142.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,170,6.72
168.138.213.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,6.71
138.2.13.200,2087,2087,true,LAX,North America,Los Angeles,339,6.71
132.145.114.4,2087,2087,true,LAX,North America,Los Angeles,251,6.71
132.145.117.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,186,6.70
138.2.14.164,2082,2082,false,LAX,North America,Los Angeles,190,6.70
138.2.13.133,8443,8443,true,SIN,Asia Pacific,Singapore,222,6.69
84.235.164.55,443,443,true,SIN,Asia Pacific,Singapore,185,6.69
168.138.212.74,8080,8080,false,HKG,Asia Pacific,Hong Kong,194,6.69
132.145.123.143,2095,2095,false,SIN,Asia Pacific,Singapore,154,6.69
140.238.54.184,8080,8080,false,NRT,Asia Pacific,Tokyo,79,6.67
158.101.155.158,80,80,false,SIN,Asia Pacific,Singapore,195,6.67
158.101.145.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,190,6.66
132.145.126.204,8880,8880,false,NRT,Asia Pacific,Tokyo,121,6.66
132.145.120.115,2082,2082,false,LAX,North America,Los Angeles,180,6.65
150.230.219.83,2096,2096,true,NRT,Asia Pacific,Tokyo,87,6.64
158.101.149.81,2052,2052,false,LAX,North America,Los Angeles,188,6.64
158.101.152.221,2053,2053,true,HKG,Asia Pacific,Hong Kong,261,6.64
150.230.200.210,80,80,false,HKG,Asia Pacific,Hong Kong,142,6.64
140.238.35.138,2087,2087,true,HKG,Asia Pacific,Hong Kong,256,6.64
131.186.63.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,214,6.64
132.145.127.51,2083,2083,true,NRT,Asia Pacific,Tokyo,76,6.64
131.186.43.107,2086,2086,false,LAX,North America,Los Angeles,184,6.62
141.147.174.190,8443,8443,true,LAX,North America,Los Angeles,183,6.62
151.145.71.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,6.62
132.145.126.204,2082,2082,false,NRT,Asia Pacific,Tokyo,74,6.62
158.101.149.81,8880,8880,false,SIN,Asia Pacific,Singapore,148,6.62
140.238.39.33,8443,8443,true,LAX,North America,Los Angeles,211,6.61
131.186.63.184,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,6.61
150.230.201.162,80,80,false,HKG,Asia Pacific,Hong Kong,144,6.61
150.230.204.117,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.61
132.145.112.247,2083,2083,true,LAX,North America,Los Angeles,249,6.60
132.145.125.86,8880,8880,false,NRT,Asia Pacific,Tokyo,121,6.60
140.238.41.167,2096,2096,true,HKG,Asia Pacific,Hong Kong,158,6.60
158.101.159.181,80,80,false,SIN,Asia Pacific,Singapore,204,6.60
158.101.136.239,2095,2095,false,HKG,Asia Pacific,Hong Kong,144,6.59
168.138.209.84,80,80,false,HKG,Asia Pacific,Hong Kong,186,6.59
150.230.192.173,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,6.59
158.101.159.212,2082,2082,false,SIN,Asia Pacific,Singapore,158,6.59
131.186.60.162,2083,2083,true,LAX,North America,Los Angeles,234,6.58
140.238.54.182,80,80,false,HKG,Asia Pacific,Hong Kong,195,6.58
140.238.39.21,80,80,false,LAX,North America,Los Angeles,242,6.58
150.230.201.162,2083,2083,true,SIN,Asia Pacific,Singapore,154,6.58
168.138.195.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,164,6.57
150.230.213.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,138,6.57
138.2.14.248,8080,8080,false,HKG,Asia Pacific,Hong Kong,134,6.57
150.230.216.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,189,6.56
168.138.211.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,6.56
129.146.131.3,443,443,true,LAX,North America,Los Angeles,189,6.54
158.101.150.74,2096,2096,true,NRT,Asia Pacific,Tokyo,104,6.54
140.238.54.182,2096,2096,true,HKG,Asia Pacific,Hong Kong,221,6.53
158.101.150.126,8080,8080,false,LAX,North America,Los Angeles,181,6.53
138.2.13.133,2096,2096,true,SIN,Asia Pacific,Singapore,228,6.52
168.138.192.185,2083,2083,true,LAX,North America,Los Angeles,213,6.52
140.238.39.87,2096,2096,true,HKG,Asia Pacific,Hong Kong,235,6.52
132.145.115.17,2053,2053,true,NRT,Asia Pacific,Tokyo,79,6.52
131.186.47.255,2082,2082,false,LAX,North America,Los Angeles,181,6.51
158.101.140.255,8880,8880,false,HKG,Asia Pacific,Hong Kong,190,6.51
132.145.121.34,2095,2095,false,LAX,North America,Los Angeles,191,6.51
131.186.47.223,2082,2082,false,LAX,North America,Los Angeles,183,6.50
132.145.114.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,194,6.50
131.186.61.45,2083,2083,true,LAX,North America,Los Angeles,235,6.49
140.238.34.208,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,6.49
158.101.155.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,190,6.49
138.3.212.144,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,6.49
150.230.105.228,8880,8880,false,HKG,Asia Pacific,Hong Kong,137,6.48
138.3.214.43,2083,2083,true,HKG,Asia Pacific,Hong Kong,209,6.48
150.230.219.168,2087,2087,true,HKG,Asia Pacific,Hong Kong,214,6.48
150.230.201.162,2053,2053,true,SIN,Asia Pacific,Singapore,150,6.48
158.101.147.4,2053,2053,true,LAX,North America,Los Angeles,181,6.47
150.230.199.118,2052,2052,false,SIN,Asia Pacific,Singapore,149,6.47
140.238.48.97,8443,8443,true,LAX,North America,Los Angeles,186,6.47
140.238.51.89,2083,2083,true,HKG,Asia Pacific,Hong Kong,147,6.47
168.138.217.146,8880,8880,false,SIN,Asia Pacific,Singapore,162,6.46
150.230.200.210,2095,2095,false,LAX,North America,Los Angeles,230,6.46
131.186.63.184,8443,8443,true,HKG,Asia Pacific,Hong Kong,146,6.46
140.238.52.81,2083,2083,true,SIN,Asia Pacific,Singapore,203,6.45
138.3.212.162,2095,2095,false,NRT,Asia Pacific,Tokyo,127,6.45
158.101.146.165,2082,2082,false,LAX,North America,Los Angeles,182,6.45
138.2.10.251,2052,2052,false,SIN,Asia Pacific,Singapore,159,6.45
140.238.58.42,2086,2086,false,SIN,Asia Pacific,Singapore,209,6.45
138.2.25.122,80,80,false,NRT,Asia Pacific,Tokyo,128,6.45
150.230.214.218,2086,2086,false,SIN,Asia Pacific,Singapore,205,6.44
140.238.41.167,2086,2086,false,HKG,Asia Pacific,Hong Kong,186,6.44
138.2.18.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,185,6.44
131.186.63.127,2082,2082,false,LAX,North America,Los Angeles,190,6.43
140.238.35.195,2053,2053,true,SIN,Asia Pacific,Singapore,203,6.43
132.145.117.216,8080,8080,false,SIN,Asia Pacific,Singapore,210,6.43
168.138.196.164,2095,2095,false,HKG,Asia Pacific,Hong Kong,181,6.43
132.145.54.84,8443,443,true,LHR,Europe,London,160,6.42
129.153.61.213,443,443,true,YYZ,North America,Toronto,225,6.42
132.145.124.198,2053,2053,true,HKG,Asia Pacific,Hong Kong,193,6.42
138.3.215.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,184,6.41
138.2.18.11,2095,2095,false,LAX,North America,Los Angeles,184,6.41
151.145.74.56,2052,2052,false,HKG,Asia Pacific,Hong Kong,143,6.41
150.230.216.34,2096,2096,true,LAX,North America,Los Angeles,235,6.41
131.186.61.45,2087,2087,true,LAX,North America,Los Angeles,286,6.41
168.138.209.244,2053,2053,true,NRT,Asia Pacific,Tokyo,100,6.41
132.226.5.102,2095,2095,false,NRT,Asia Pacific,Tokyo,77,6.40
150.230.202.132,80,80,false,LAX,North America,Los Angeles,224,6.40
138.2.29.102,8443,8443,true,SIN,Asia Pacific,Singapore,187,6.40
150.230.208.83,8443,8443,true,SIN,Asia Pacific,Singapore,214,6.40
140.238.34.208,2083,2083,true,HKG,Asia Pacific,Hong Kong,144,6.39
150.230.214.218,2087,2087,true,SIN,Asia Pacific,Singapore,179,6.38
138.2.6.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,179,6.38
158.101.89.33,8443,8443,true,HKG,Asia Pacific,Hong Kong,148,6.38
131.186.61.45,2096,2096,true,HKG,Asia Pacific,Hong Kong,196,6.38
140.83.35.172,2082,2082,false,HKG,Asia Pacific,Hong Kong,196,6.38
150.230.192.173,8880,8880,false,HKG,Asia Pacific,Hong Kong,196,6.37
138.3.212.144,2087,2087,true,NRT,Asia Pacific,Tokyo,85,6.35
132.145.124.198,8080,8080,false,SIN,Asia Pacific,Singapore,157,6.35
150.230.216.117,8443,8443,true,NRT,Asia Pacific,Tokyo,79,6.35
140.238.48.97,2053,2053,true,LAX,North America,Los Angeles,243,6.35
140.238.127.86,443,443,true,FRA,Europe,Frankfurt,178,6.34
158.101.144.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,168,6.34
138.3.214.43,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,6.33
132.226.129.189,443,443,true,FRA,Europe,Frankfurt,181,6.33
151.145.71.127,2086,2086,false,LAX,North America,Los Angeles,183,6.32
131.186.36.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,193,6.32
138.2.20.230,8880,8880,false,NRT,Asia Pacific,Tokyo,125,6.32
132.145.120.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,6.31
143.47.183.25,443,443,true,FRA,Europe,Frankfurt,176,6.31
132.145.127.21,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.30
150.230.192.173,80,80,false,HKG,Asia Pacific,Hong Kong,142,6.30
131.186.37.49,2086,2086,false,SIN,Asia Pacific,Singapore,157,6.29
158.101.144.189,2087,2087,true,NRT,Asia Pacific,Tokyo,75,6.29
132.145.120.103,2082,2082,false,LAX,North America,Los Angeles,191,6.28
132.145.123.14,2053,2053,true,NRT,Asia Pacific,Tokyo,81,6.28
140.238.54.184,2082,2082,false,NRT,Asia Pacific,Tokyo,77,6.27
138.2.14.209,2083,2083,true,HKG,Asia Pacific,Hong Kong,142,6.27
158.101.142.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,195,6.27
131.186.45.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,6.26
138.2.19.122,2083,2083,true,HKG,Asia Pacific,Hong Kong,163,6.26
132.145.121.242,2082,2082,false,HKG,Asia Pacific,Hong Kong,134,6.26
158.101.158.238,80,80,false,SIN,Asia Pacific,Singapore,194,6.26
141.147.164.54,8080,8080,false,NRT,Asia Pacific,Tokyo,119,6.25
168.138.209.84,8880,8880,false,HKG,Asia Pacific,Hong Kong,197,6.25
132.226.9.173,2053,2053,true,SIN,Asia Pacific,Singapore,158,6.25
131.186.36.248,2052,2052,false,HKG,Asia Pacific,Hong Kong,147,6.24
132.145.114.4,8443,8443,true,SIN,Asia Pacific,Singapore,225,6.24
132.145.121.247,2053,2053,true,LAX,North America,Los Angeles,225,6.23
150.230.202.132,8880,8880,false,LAX,North America,Los Angeles,229,6.22
131.186.34.244,2053,2053,true,HKG,Asia Pacific,Hong Kong,235,6.22
168.138.196.164,2096,2096,true,HKG,Asia Pacific,Hong Kong,208,6.22
131.186.37.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,6.22
150.230.192.173,2096,2096,true,SIN,Asia Pacific,Singapore,157,6.21
151.145.74.56,80,80,false,NRT,Asia Pacific,Tokyo,81,6.21
150.230.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,205,6.21
158.101.144.34,8080,8080,false,SIN,Asia Pacific,Singapore,163,6.20
138.2.10.251,2082,2082,false,SIN,Asia Pacific,Singapore,148,6.20
150.230.99.173,2086,2086,false,NRT,Asia Pacific,Tokyo,125,6.20
140.238.60.71,2086,2086,false,NRT,Asia Pacific,Tokyo,75,6.20
158.101.142.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,189,6.20
140.238.36.216,2053,2053,true,NRT,Asia Pacific,Tokyo,78,6.19
138.2.29.102,2086,2086,false,SIN,Asia Pacific,Singapore,156,6.19
140.83.36.42,8880,8880,false,HKG,Asia Pacific,Hong Kong,189,6.19
168.138.162.187,443,443,true,SIN,Asia Pacific,Singapore,4,6.19
168.138.205.38,8880,8880,false,LAX,North America,Los Angeles,235,6.19
131.186.59.232,2083,2083,true,HKG,Asia Pacific,Hong Kong,192,6.19
132.145.123.238,8080,8080,false,LAX,North America,Los Angeles,192,6.18
168.138.195.31,8080,8080,false,HKG,Asia Pacific,Hong Kong,141,6.18
138.2.19.122,8080,8080,false,SIN,Asia Pacific,Singapore,157,6.18
138.3.215.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,180,6.18
168.138.200.155,8880,8880,false,HKG,Asia Pacific,Hong Kong,196,6.18
129.153.165.237,443,443,true,IAD,North America,Ashburn,254,6.17
131.186.62.26,2096,2096,true,NRT,Asia Pacific,Tokyo,86,6.17
150.230.217.63,2083,2083,true,LAX,North America,Los Angeles,210,6.16
193.123.63.4,443,443,true,FRA,Europe,Frankfurt,178,6.16
158.101.155.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,6.16
158.101.149.122,2052,2052,false,HKG,Asia Pacific,Hong Kong,139,6.16
140.238.40.136,2095,2095,false,HKG,Asia Pacific,Hong Kong,190,6.16
140.238.50.32,2086,2086,false,HKG,Asia Pacific,Hong Kong,195,6.15
168.138.197.222,8880,8880,false,SIN,Asia Pacific,Singapore,201,6.15
132.226.6.5,2053,2053,true,SIN,Asia Pacific,Singapore,158,6.15
140.83.36.42,2053,2053,true,LAX,North America,Los Angeles,197,6.15
