IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
138.2.14.248,2087,0,true,HKG,Asia Pacific,Hong Kong,151,0.00
150.230.201.162,8880,0,false,SIN,Asia Pacific,Singapore,151,0.00
131.186.59.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,153,0.00
150.230.212.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,153,0.00
140.238.32.238,2053,2053,true,SIN,Asia Pacific,Singapore,153,0.00
150.230.201.162,80,80,false,HKG,Asia Pacific,Hong Kong,153,0.00
150.230.199.118,80,80,false,HKG,Asia Pacific,Hong Kong,153,0.00
150.230.213.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,154,0.00
150.230.105.179,80,80,false,HKG,Asia Pacific,Hong Kong,154,0.00
150.230.214.218,8080,8080,false,HKG,Asia Pacific,Hong Kong,154,0.00
155.248.163.133,2082,0,false,SIN,Asia Pacific,Singapore,154,0.00
150.230.219.168,2082,2082,false,HKG,Asia Pacific,Hong Kong,154,0.00
141.147.168.13,2082,2082,false,HKG,Asia Pacific,Hong Kong,155,0.00
150.230.219.83,2086,0,false,HKG,Asia Pacific,Hong Kong,155,0.00
140.238.39.33,2083,2083,true,HKG,Asia Pacific,Hong Kong,156,0.00
150.230.202.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,156,0.00
158.101.81.4,8880,8880,false,HKG,Asia Pacific,Hong Kong,157,0.00
150.230.213.95,2095,2095,false,SIN,Asia Pacific,Singapore,157,0.00
150.230.196.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,157,0.00
132.226.5.102,2086,0,false,HKG,Asia Pacific,Hong Kong,158,0.00
141.147.170.160,2053,2053,true,HKG,Asia Pacific,Hong Kong,158,0.00
140.238.41.167,2087,2087,true,HKG,Asia Pacific,Hong Kong,158,0.00
150.230.213.95,8880,8880,false,SIN,Asia Pacific,Singapore,158,0.00
140.238.61.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,158,0.00
140.238.39.21,2096,0,true,HKG,Asia Pacific,Hong Kong,158,0.00
168.138.200.159,2053,2053,true,HKG,Asia Pacific,Hong Kong,159,0.00
168.138.208.164,2095,0,false,HKG,Asia Pacific,Hong Kong,159,0.00
150.230.219.168,80,80,false,SIN,Asia Pacific,Singapore,159,0.00
150.230.196.73,80,80,false,HKG,Asia Pacific,Hong Kong,159,0.00
140.238.32.112,2087,2087,true,HKG,Asia Pacific,Hong Kong,160,0.00
155.248.176.98,8880,0,false,HKG,Asia Pacific,Hong Kong,160,0.00
168.138.206.68,2053,0,true,HKG,Asia Pacific,Hong Kong,161,0.00
150.230.202.132,8443,0,true,SIN,Asia Pacific,Singapore,161,0.00
168.138.217.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,161,0.00
150.230.192.173,2086,2086,false,SIN,Asia Pacific,Singapore,161,0.00
168.138.207.64,2087,2087,true,HKG,Asia Pacific,Hong Kong,162,0.00
150.230.219.168,2095,2095,false,SIN,Asia Pacific,Singapore,163,0.00
140.238.54.182,2083,2083,true,HKG,Asia Pacific,Hong Kong,163,0.00
140.238.34.208,2053,2053,true,SIN,Asia Pacific,Singapore,163,0.00
150.230.202.132,2086,2086,false,SIN,Asia Pacific,Singapore,163,0.00
158.101.137.74,8880,8880,false,SIN,Asia Pacific,Singapore,164,0.00
140.238.54.149,2053,2053,true,SIN,Asia Pacific,Singapore,165,0.00
155.248.166.141,2083,0,true,HKG,Asia Pacific,Hong Kong,165,0.00
150.230.192.173,2082,0,false,SIN,Asia Pacific,Singapore,165,0.00
131.186.60.210,443,443,true,LAX,North America,Los Angeles,166,0.00
140.238.35.138,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,0.00
168.138.212.74,8080,0,false,SIN,Asia Pacific,Singapore,167,0.00
150.230.192.173,2095,2095,false,SIN,Asia Pacific,Singapore,167,0.00
141.147.174.190,8880,8880,false,SIN,Asia Pacific,Singapore,167,0.00
132.226.208.189,443,0,true,FRA,Europe,Frankfurt,169,0.00
140.238.62.12,2083,2083,true,SIN,Asia Pacific,Singapore,170,0.00
84.235.169.234,443,0,true,AMS,Europe,Amsterdam,173,0.00
84.235.169.144,443,443,true,FRA,Europe,Frankfurt,174,0.00
140.238.54.166,2096,2096,true,HKG,Asia Pacific,Hong Kong,174,0.00
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,174,0.00
143.47.243.128,443,0,true,FRA,Europe,Frankfurt,175,0.00
140.238.35.195,2087,2087,true,HKG,Asia Pacific,Hong Kong,179,0.00
129.146.243.241,443,0,true,LAX,North America,Los Angeles,179,0.00
150.230.200.210,2082,2082,false,LAX,North America,Los Angeles,180,0.00
129.146.186.4,443,443,true,LAX,North America,Los Angeles,180,0.00
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,180,0.00
140.238.34.208,2096,2096,true,HKG,Asia Pacific,Hong Kong,184,0.00
140.238.32.238,2083,2083,true,HKG,Asia Pacific,Hong Kong,186,0.00
138.2.31.68,2087,0,true,HKG,Asia Pacific,Hong Kong,186,0.00
140.238.39.87,2083,2083,true,HKG,Asia Pacific,Hong Kong,186,0.00
150.230.212.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,187,0.00
141.147.162.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,188,0.00
130.61.94.207,443,443,true,FRA,Europe,Frankfurt,188,0.00
138.2.157.236,443,443,true,FRA,Europe,Frankfurt,188,0.00
150.230.200.210,80,80,false,HKG,Asia Pacific,Hong Kong,188,0.00
168.138.207.64,80,80,false,HKG,Asia Pacific,Hong Kong,188,0.00
150.230.208.113,2095,2095,false,HKG,Asia Pacific,Hong Kong,190,0.00
155.248.167.70,8443,0,true,HKG,Asia Pacific,Hong Kong,191,0.00
140.238.35.138,8443,8443,true,HKG,Asia Pacific,Hong Kong,192,0.00
150.230.201.162,2086,2086,false,LAX,North America,Los Angeles,193,0.00
141.147.178.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,193,0.00
143.47.45.82,80,0,false,MAD,Europe,Madrid,193,0.00
150.230.212.213,80,80,false,HKG,Asia Pacific,Hong Kong,193,0.00
141.147.178.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,0.00
155.248.185.38,2095,0,false,HKG,Asia Pacific,Hong Kong,194,0.00
150.230.208.113,2082,2082,false,LAX,North America,Los Angeles,195,0.00
150.230.205.56,80,80,false,SIN,Asia Pacific,Singapore,195,0.00
150.230.216.34,2082,2082,false,SIN,Asia Pacific,Singapore,195,0.00
150.230.193.89,2082,2082,false,LAX,North America,Los Angeles,196,0.00
140.238.39.21,2053,2053,true,LAX,North America,Los Angeles,197,0.00
158.101.65.24,2095,0,false,LAX,North America,Los Angeles,197,0.00
168.138.212.175,2082,0,false,HKG,Asia Pacific,Hong Kong,198,0.00
150.230.219.83,2082,2082,false,LAX,North America,Los Angeles,199,0.00
140.238.41.167,2083,0,true,HKG,Asia Pacific,Hong Kong,200,0.00
150.230.208.113,2086,2086,false,LAX,North America,Los Angeles,200,0.00
150.230.219.83,80,80,false,SIN,Asia Pacific,Singapore,201,0.00
140.238.39.33,2087,2087,true,HKG,Asia Pacific,Hong Kong,201,0.00
150.230.200.210,2086,2086,false,SIN,Asia Pacific,Singapore,201,0.00
150.230.205.56,8080,8080,false,SIN,Asia Pacific,Singapore,201,0.00
140.238.60.177,2083,2083,true,LAX,North America,Los Angeles,201,0.00
140.83.37.145,2082,0,false,SIN,Asia Pacific,Singapore,202,0.00
155.248.162.160,2095,0,false,LAX,North America,Los Angeles,202,0.00
129.146.2.27,443,0,true,LAX,North America,Los Angeles,202,0.00
150.230.192.173,80,80,false,LAX,North America,Los Angeles,203,0.00
158.179.190.253,2082,0,false,SIN,Asia Pacific,Singapore,203,0.00
155.248.180.57,2086,0,false,LAX,North America,Los Angeles,204,0.00
158.179.189.106,2052,0,false,SIN,Asia Pacific,Singapore,206,0.00
150.230.219.83,2095,2095,false,LAX,North America,Los Angeles,208,0.00
140.238.35.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,208,0.00
140.238.44.118,2083,2083,true,LAX,North America,Los Angeles,209,0.00
158.178.144.115,443,443,true,FRA,Europe,Frankfurt,209,0.00
168.138.217.146,2095,0,false,LAX,North America,Los Angeles,210,0.00
150.230.202.132,2082,2082,false,LAX,North America,Los Angeles,210,0.00
155.248.187.37,2095,0,false,LAX,North America,Los Angeles,211,0.00
140.238.61.78,2083,2083,true,LAX,North America,Los Angeles,212,0.00
140.238.41.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,213,0.00
140.238.52.81,2083,2083,true,SIN,Asia Pacific,Singapore,214,0.00
138.2.12.32,2096,0,true,HKG,Asia Pacific,Hong Kong,214,0.00
130.162.216.186,443,443,true,FRA,Europe,Frankfurt,214,0.00
138.3.212.226,2053,2053,true,LAX,North America,Los Angeles,215,0.00
140.238.48.97,2087,2087,true,LAX,North America,Los Angeles,216,0.00
168.138.15.75,443,0,true,MEL,Oceania,Melbourne,217,0.00
140.238.203.213,443,0,true,SYD,Oceania,Sydney,219,0.00
140.238.39.87,2096,2096,true,SIN,Asia Pacific,Singapore,220,0.00
143.47.226.159,443,0,true,FRA,Europe,Frankfurt,223,0.00
140.238.52.141,2083,2083,true,SIN,Asia Pacific,Singapore,224,0.00
140.238.35.138,2087,2087,true,HKG,Asia Pacific,Hong Kong,225,0.00
84.235.160.92,443,0,true,FRA,Europe,Frankfurt,226,0.00
140.238.35.195,2053,2053,true,LAX,North America,Los Angeles,227,0.00
168.138.111.46,80,0,false,SYD,Oceania,Sydney,227,0.00
168.138.197.222,2082,0,false,LAX,North America,Los Angeles,228,0.00
151.145.71.127,8080,8080,false,LAX,North America,Los Angeles,230,0.00
150.230.213.95,2086,2086,false,LAX,North America,Los Angeles,232,0.00
158.179.182.19,2095,0,false,LAX,North America,Los Angeles,233,0.00
150.230.208.113,8880,8880,false,LAX,North America,Los Angeles,235,0.00
140.238.52.141,2096,2096,true,LAX,North America,Los Angeles,235,0.00
150.230.212.87,80,80,false,LAX,North America,Los Angeles,236,0.00
150.230.212.213,2086,0,false,LAX,North America,Los Angeles,236,0.00
140.238.60.177,8443,8443,true,LAX,North America,Los Angeles,237,0.00
140.238.52.81,2087,2087,true,LAX,North America,Los Angeles,238,0.00
155.248.168.251,8080,0,false,LAX,North America,Los Angeles,239,0.00
155.248.180.57,2095,0,false,LAX,North America,Los Angeles,241,0.00
150.230.196.73,2086,2086,false,LAX,North America,Los Angeles,243,0.00
150.230.196.73,2095,2095,false,LAX,North America,Los Angeles,245,0.00
132.145.167.207,443,443,true,IAD,North America,Ashburn,262,0.00
143.47.247.111,443,0,true,FRA,Europe,Frankfurt,263,0.00
150.136.61.148,443,443,true,IAD,North America,Ashburn,264,0.00
150.136.7.217,443,0,true,IAD,North America,Ashburn,267,0.00
146.235.199.6,443,443,true,SJC,North America,San Jose,399,0.00
